Wall time,Step,Value
1678495470.937967,24090000,1660.158935546875
1678495483.105507,24100000,1650.48046875
1678495490.8410478,24110000,1654.5115966796875
1678495514.769363,24130000,1661.095947265625
1678495638.362488,24250000,1639.932861328125
1678495647.4531257,24260000,1639.09326171875
1678495659.099557,24270000,1635.797119140625
1678495667.010589,24280000,1632.9398193359375
1678495751.4814026,24360000,1662.269287109375
1678495846.2629323,24450000,1638.5115966796875
1678496026.996034,24620000,1611.18896484375
1678496174.9862142,24760000,1633.9271240234375
1678496214.46298,24800000,1634.4088134765625
1678496223.4842877,24810000,1633.5723876953125
1678496243.4521093,24830000,1640.245849609375
1678496327.0962605,24910000,1640.686767578125
1678496350.3317654,24930000,1643.7762451171875
1678496392.8877597,24970000,1642.3092041015625
1678496497.581319,25070000,1672.230712890625
1678496578.8911035,25150000,1648.3660888671875
1678496590.8798947,25160000,1642.10888671875
1678496704.1503856,25270000,1661.441650390625
1678496790.147453,25350000,1647.7149658203125
1678496852.9634602,25410000,1656.7491455078125
1678496864.8201182,25420000,1660.412841796875
1678496885.2934346,25440000,1664.395751953125
1678496906.235039,25460000,1676.501708984375
1678496955.1379578,25510000,1674.1746826171875
1678497159.0563273,25700000,1633.84375
1678497224.8853498,25760000,1636.3099365234375
1678497238.1519542,25770000,1632.0526123046875
1678497340.914935,25870000,1649.213623046875
1678497364.0005472,25890000,1647.7513427734375
1678497397.056222,25920000,1670.168701171875
1678497407.893297,25930000,1666.8448486328125
1678497419.6374629,25940000,1666.9373779296875
1678497526.9479327,26040000,1679.908447265625
1678497534.8380897,26050000,1683.6346435546875
1678497570.3556597,26080000,1668.8616943359375
1678497635.5384963,26140000,1673.2105712890625
1678497686.1882086,26190000,1674.4378662109375
1678497707.374689,26210000,1662.5103759765625
1678497728.0148332,26230000,1670.55419921875
1678497749.5694976,26250000,1660.3740234375
1678497845.581279,26340000,1665.707763671875
1678497888.046893,26380000,1666.7938232421875
1678497930.6160593,26420000,1676.1593017578125
1678497951.2389214,26440000,1674.5460205078125
1678497985.8229873,26470000,1671.787841796875
1678498082.3020864,26560000,1675.5972900390625
1678498090.5314279,26570000,1676.700927734375
1678498133.3857708,26610000,1678.7974853515625
