Wall time,Step,Value
1681346267.3256023,2724000,1216.255615234375
1681346464.3265133,2730000,1216.9967041015625
1681346644.711459,2736000,1217.2431640625
1681346972.3101804,2748000,1217.990478515625
1681347203.2549098,2754000,1218.984130859375
1681347263.7970798,2756000,1219.23193359375
1681347389.9823244,2760000,1219.23193359375
1681347459.3495328,2762000,1219.23193359375
1681349028.5439966,2814000,1219.9771728515625
1681349942.6074595,2844000,1220.22509765625
1681350186.5558333,2852000,1220.9658203125
1681350228.8082767,2854000,1221.9486083984375
1681350742.7681134,2872000,1222.1937255859375
1681350845.6297643,2874000,1222.1937255859375
1681351026.969474,2880000,1222.9324951171875
1681351289.4912844,2890000,1223.9129638671875
1681352525.5772986,2930000,1224.8876953125
1681352844.3489478,2940000,1224.360107421875
1681353810.5458417,2972000,1223.3375244140625
1681354899.4314811,3008000,1223.0826416015625
1681355028.9082215,3012000,1222.3314208984375
1681355349.009589,3022000,1222.818359375
1681355514.301247,3028000,1223.0634765625
1681356227.728655,3052000,1223.0634765625
